,time,X,Y,running_theta,turn_id
181,4.98305,16.196170082092284,-3.9387657976150514,6.512678017336986,1
182,5.0,16.196269035339355,-3.93871196269989,5.791143504321378,1
183,5.016949,16.196420783996583,-3.9387464189529418,4.674846188107353,1
184,5.033898,16.196456604003906,-3.9388985633850098,3.5532007214483277,1
185,5.050847,16.1961344909668,-3.9388272333145142,4.585486038711749,1
186,5.067796,16.19615322113037,-3.9388836431503296,4.967194388061422,1
187,5.084745,16.19618423461914,-3.9389202928543092,6.286059820887553,1
188,5.101694,16.196321220397948,-3.9388540601730346,5.4473800720387215,1
189,5.118644,16.196333389282227,-3.9388590383529665,4.686373240530808,1
190,5.135593,16.19626377105713,-3.9388862562179567,5.0484573709966725,1
191,5.152542,16.19653896331787,-3.9388833379745485,3.6970956864998974,1
192,5.169491,16.196548194885253,-3.938922758102417,5.1422485895990295,1
193,5.18644,16.19669860839844,-3.9388668823242186,4.320510177602291,1
194,5.203389,16.196642379760743,-3.9390023708343507,5.794387219351992,1
195,5.220338,16.19674419403076,-3.939056715965271,6.223247925098442,1
196,5.237288,16.220297737121584,-3.9405055379867555,6.489933374538483,1
197,5.254237,16.220295944213866,-3.940504927635193,5.748356663933215,1
198,5.271186,16.223599166870116,-3.9390556478500365,5.7406345197877435,1
199,5.288135,16.227043838500975,-3.937575922012329,7.087312987387438,1
200,5.305084,16.227021942138673,-3.937545881271362,7.886469296623095,1
201,5.322033,16.227016792297363,-3.9375760078430178,8.566623591673636,1
202,5.338983,16.227041053771973,-3.937619295120239,7.53442067589774,1
203,5.355932,16.227039985656738,-3.9376211547851563,6.823249943489103,1
204,5.372881,16.227034187316896,-3.9375909757614136,6.910298767305599,1
205,5.38983,16.227024688720704,-3.9375575494766237,5.478812490657229,1
206,5.406779,16.230426063537596,-3.936054158210754,5.484478875542034,1
207,5.423728,16.233762893676758,-3.934556636810303,5.475949154780384,1
208,5.440677,16.23717052459717,-3.933062129020691,5.482306773559285,1
209,5.457627,16.240557556152343,-3.931550908088684,5.486370965235439,1
210,5.474576,16.24384635925293,-3.930067458152771,5.482744265597919,2
211,5.491525,16.247256088256837,-3.9285443210601807,5.476537864587845,2
212,5.508474,16.25055847167969,-3.927093653678894,5.002078866512259,2
213,5.525423,16.27418029785156,-3.928525857925415,4.493512141247509,2
214,5.542372,16.274009933471678,-3.9286077356338502,4.544244314802302,2
215,5.559322,16.277518157958983,-3.9271357250213623,5.479742421285062,2
216,5.576271,16.27748783111572,-3.9271176195144655,5.436402454702209,2
217,5.59322,16.28300464630127,-3.930094895362854,4.533620989859173,2
218,5.610169,16.278835258483888,-3.9318966484069824,4.531246426159653,2
